Tract,Council,OwnDate,LnSalePrice,SalePrice,PropAddr,PropCity,PropZip,PropDate,Acres,LUDesc,FinishArea,NAME10,CoreBin,Quarter,TimeBin,BuildTimeCensus01,Year,PropYear,SaleYear,Age,QuarterByYear,MonthByYear,PopulationTract,PrcntWhite,%Black(onerace),Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,BAorHigher,BuildPreTrt
37019400,19,2/28/22,13.38472918,650000,1352 ROSA L PARKS BLVD 400,NASHVILLE,37208,2/24/15,0,RESIDENTIAL CONDO,1233,194,0,"12,022",1,1045,2022,2015,2022,7,1,2,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,4/19/22,13.38472918,650000,1352 ROSA L PARKS BLVD 406,NASHVILLE,37208,2/24/15,0,RESIDENTIAL CONDO,1264,194,0,"22,022",1,1045,2022,2015,2022,7,2,4,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,6/28/17,13.38472918,650000,1352 ROSA L PARKS BLVD 414,NASHVILLE,37208,2/24/15,0,RESIDENTIAL CONDO,1923,194,0,"22,017",1,1045,2017,2015,2017,2,2,6,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2/1/17,13.38472918,650000,301 DEMONBREUN ST 1603,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1080,195,1,"12,017",1,462,2017,2008,2017,9,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/4/19,13.38472918,650000,301 DEMONBREUN ST 1405,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1184,195,1,"42,019",1,462,2019,2008,2019,11,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/18/21,13.38472918,650000,301 DEMONBREUN ST 1310,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1113,195,1,"22,021",1,462,2021,2008,2021,13,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/18/21,13.38472918,650000,301 DEMONBREUN ST 1310,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1113,195,1,"22,021",1,462,2021,2008,2021,13,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/10/22,13.38472918,650000,301 DEMONBREUN ST 1204,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,864,195,1,"32,022",1,462,2022,2008,2022,14,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/10/22,13.38472918,650000,301 DEMONBREUN ST 1204,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,864,195,1,"32,022",1,462,2022,2008,2022,14,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,10/18/17,13.38780137,652000,1313 5TH AVE N 4,NASHVILLE,37208,11/20/15,0,RESIDENTIAL CONDO,1874,194,0,"42,017",1,1045,2017,2015,2017,2,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,7/29/21,13.38933394,653000,1008 CHEATHAM PL,NASHVILLE,37208,8/6/20,0,RESIDENTIAL CONDO,2554,194,0,"32,021",1,1045,2021,2020,2021,1,3,7,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,7/29/21,13.38933394,653000,1008 CHEATHAM PL,NASHVILLE,37208,8/6/20,0,RESIDENTIAL CONDO,2554,194,0,"32,021",1,1045,2021,2020,2021,1,3,7,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,9/25/19,13.38933394,653000,301 DEMONBREUN ST 1814,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1184,195,1,"32,019",1,462,2019,2008,2019,11,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,7/27/18,13.39009934,653500,1614 A 6TH AVE N,NASHVILLE,37208,12/4/17,0,RESIDENTIAL CONDO,2357,194,0,"32,018",1,1045,2018,2017,2018,1,3,7,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,5/10/19,13.39223936,654900,20 RUTLEDGE ST #203,NASHVILLE,37210,8/12/22,0,RESIDENTIAL CONDO,1447,195,1,"22,019",1,462,2019,2022,2019,0,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,17,12/23/16,13.39239204,655000,1117 ARCHER ST,NASHVILLE,37203,11/22/16,0,RESIDENTIAL CONDO,2216,162,0,"42,016",1,657,2016,2016,2016,0,4,12,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019500,19,9/12/19,13.39239204,655000,415 CHURCH ST 2415,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1091,195,1,"32,019",1,462,2019,2007,2019,12,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,2/28/22,13.39239204,655000,825 3RD AVE N,NASHVILLE,37201,1/4/08,0,RESIDENTIAL CONDO,1572,194,1,"12,022",1,1045,2022,2008,2022,14,1,2,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2/28/22,13.39239204,655000,825 3RD AVE N,NASHVILLE,37201,1/4/08,0,RESIDENTIAL CONDO,1572,194,1,"12,022",1,1045,2022,2008,2022,14,1,2,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,8/12/20,13.3946795,656500,416 GARFIELD ST,NASHVILLE,37208,11/6/12,0,RESIDENTIAL CONDO,1604,194,0,"32,020",1,1045,2020,2012,2020,8,3,8,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,4/15/21,13.39756945,658400,1028 B MONROE ST,NASHVILLE,37208,4/18/19,0,RESIDENTIAL CONDO,2328,194,0,"22,021",1,1045,2021,2019,2021,2,2,4,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,4/15/21,13.39756945,658400,1028 B MONROE ST,NASHVILLE,37208,4/18/19,0,RESIDENTIAL CONDO,2328,194,0,"22,021",1,1045,2021,2019,2021,2,2,4,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,10/12/22,13.39848033,659000,1617 B 6TH AVE N,NASHVILLE,37208,4/28/12,0,RESIDENTIAL CONDO,1356,194,0,"42,022",1,1045,2022,2012,2022,10,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,10/12/22,13.39848033,659000,1617 B 6TH AVE N,NASHVILLE,37208,4/28/12,0,RESIDENTIAL CONDO,1356,194,0,"42,022",1,1045,2022,2012,2022,10,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2/1/22,13.39848033,659000,65 LINDSLEY AVE #505,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,895,195,1,"12,022",1,462,2022,2021,2022,1,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/1/22,13.39848033,659000,65 LINDSLEY AVE #505,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,895,195,1,"12,022",1,462,2022,2021,2022,1,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,19,6/2/22,13.3998451,659900,920 SOUTH ST #102,NASHVILLE,37203,11/12/19,0,RESIDENTIAL CONDO,772,162,0,"22,022",1,657,2022,2019,2022,3,2,6,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019400,19,6/5/18,13.3998451,659900,1614 B 6TH AVE N,NASHVILLE,37208,12/4/17,0,RESIDENTIAL CONDO,2313,194,0,"22,018",1,1045,2018,2017,2018,1,2,6,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,1/13/22,13.3998451,659900,65 LINDSLEY AVE #304,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/13/22,13.3998451,659900,65 LINDSLEY AVE #304,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/21/22,13.3998451,659900,65 LINDSLEY AVE #309,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/21/22,13.3998451,659900,65 LINDSLEY AVE #309,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016300,17,5/12/17,13.39999663,660000,1419 EDGEHILL AVE,NASHVILLE,37212,12/22/15,0,RESIDENTIAL CONDO,2933,163,0,"22,017",1,469,2017,2015,2017,2,2,5,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,11/1/21,13.39999663,660000,600 12TH AVE S 720,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"42,021",1,462,2021,2008,2021,13,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/1/21,13.39999663,660000,600 12TH AVE S 720,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"42,021",1,462,2021,2008,2021,13,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/7/22,13.39999663,660000,65 LINDSLEY AVE #312,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,895,195,1,"12,022",1,462,2022,2021,2022,1,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/7/22,13.39999663,660000,65 LINDSLEY AVE #312,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,895,195,1,"12,022",1,462,2022,2021,2022,1,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,17,8/13/19,13.40377735,662500,903 ARCHER ST,NASHVILLE,37203,9/28/17,0,RESIDENTIAL CONDO,2584,162,0,"32,019",1,657,2019,2017,2019,2,3,8,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019400,19,11/3/20,13.40754382,665000,1313 5TH AVE N 2,NASHVILLE,37208,11/20/15,0,RESIDENTIAL CONDO,2245,194,0,"42,020",1,1045,2020,2015,2020,5,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,7/18/22,13.40754382,665000,301 DEMONBREUN ST 1618,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,936,195,1,"32,022",1,462,2022,2008,2022,14,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,7/18/22,13.40754382,665000,301 DEMONBREUN ST 1618,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,936,195,1,"32,022",1,462,2022,2008,2022,14,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/18/19,13.40889629,665900,301 DEMONBREUN ST 1910,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1113,195,1,"42,019",1,462,2019,2008,2019,11,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/28/20,13.40889629,665900,515 CHURCH ST #3110,NASHVILLE,37219,10/8/18,0,RESIDENTIAL CONDO,782,195,1,"22,020",1,462,2020,2018,2020,2,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,5/14/21,13.41054682,667000,1028 A MONROE ST,NASHVILLE,37208,4/18/19,0,RESIDENTIAL CONDO,2431,194,0,"22,021",1,1045,2021,2019,2021,2,2,5,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,5/14/21,13.41054682,667000,1028 A MONROE ST,NASHVILLE,37208,4/18/19,0,RESIDENTIAL CONDO,2431,194,0,"22,021",1,1045,2021,2019,2021,2,2,5,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,5/22/20,13.41488522,669900,1211 A TREMONT ST,NASHVILLE,37212,2/11/19,0,RESIDENTIAL CONDO,2772,163,0,"22,020",1,469,2020,2019,2020,1,2,5,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019400,19,12/21/21,13.41503448,670000,1710 B NASSAU ST,NASHVILLE,37208,8/17/20,0,RESIDENTIAL CONDO,2356,194,0,"42,021",1,1045,2021,2020,2021,1,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,10/8/21,13.41503448,670000,1710 A NASSAU ST,NASHVILLE,37208,8/17/20,0,RESIDENTIAL CONDO,2356,194,0,"42,021",1,1045,2021,2020,2021,1,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,12/21/21,13.41503448,670000,1710 B NASSAU ST,NASHVILLE,37208,8/17/20,0,RESIDENTIAL CONDO,2356,194,0,"42,021",1,1045,2021,2020,2021,1,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,10/8/21,13.41503448,670000,1710 A NASSAU ST,NASHVILLE,37208,8/17/20,0,RESIDENTIAL CONDO,2356,194,0,"42,021",1,1045,2021,2020,2021,1,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,6/30/17,13.41503448,670000,916 A 15TH AVE S,NASHVILLE,37212,4/21/17,0,RESIDENTIAL CONDO,2816,163,0,"22,017",1,469,2017,2017,2017,0,2,6,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,5/13/21,13.41503448,670000,555 CHURCH ST 2304,NASHVILLE,37219,5/26/05,0,RESIDENTIAL CONDO,1398,195,1,"22,021",1,462,2021,2005,2021,16,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/13/21,13.41503448,670000,555 CHURCH ST 2304,NASHVILLE,37219,5/26/05,0,RESIDENTIAL CONDO,1398,195,1,"22,021",1,462,2021,2005,2021,16,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/18/22,13.41503448,670000,600 12TH AVE S 515,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"32,022",1,462,2022,2008,2022,14,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/18/22,13.41503448,670000,600 12TH AVE S 515,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"32,022",1,462,2022,2008,2022,14,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/13/22,13.41503448,670000,600 12TH AVE S 620,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"32,022",1,462,2022,2008,2022,14,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/13/22,13.41503448,670000,600 12TH AVE S 620,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"32,022",1,462,2022,2008,2022,14,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/19/21,13.41652591,671000,301 DEMONBREUN ST 1210,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1113,195,1,"12,021",1,462,2021,2008,2021,13,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/19/21,13.41652591,671000,301 DEMONBREUN ST 1210,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1113,195,1,"12,021",1,462,2021,2008,2021,13,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,9/22/21,13.41652591,671000,700 1ST AVE N #205,NASHVILLE,37201,9/24/20,0,RESIDENTIAL CONDO,1060,194,1,"32,021",1,1045,2021,2020,2021,1,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,9/22/21,13.41652591,671000,700 1ST AVE N #205,NASHVILLE,37201,9/24/20,0,RESIDENTIAL CONDO,1060,194,1,"32,021",1,1045,2021,2020,2021,1,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016200,17,1/20/17,13.41669132,671111,1004 SOUTHSIDE PL,NASHVILLE,37203,2/26/16,0,RESIDENTIAL CONDO,2540,162,0,"12,017",1,657,2017,2016,2017,1,1,1,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019500,19,7/1/21,13.41801511,672000,415 CHURCH ST 2612,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1083,195,1,"32,021",1,462,2021,2007,2021,14,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,7/1/21,13.41801511,672000,415 CHURCH ST 2612,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1083,195,1,"32,021",1,462,2021,2007,2021,14,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,17,3/31/21,13.42246945,675000,950 9TH AVE S,NASHVILLE,37203,4/15/15,0,RESIDENTIAL CONDO,2354,162,0,"12,021",1,657,2021,2015,2021,6,1,3,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,3/31/21,13.42246945,675000,950 9TH AVE S,NASHVILLE,37203,4/15/15,0,RESIDENTIAL CONDO,2354,162,0,"12,021",1,657,2021,2015,2021,6,1,3,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019400,19,5/4/21,13.42246945,675000,310 TAYLOR ST,NASHVILLE,37208,1/21/05,0,RESIDENTIAL CONDO,1690,194,0,"22,021",1,1045,2021,2005,2021,16,2,5,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,5/4/21,13.42246945,675000,310 TAYLOR ST,NASHVILLE,37208,1/21/05,0,RESIDENTIAL CONDO,1690,194,0,"22,021",1,1045,2021,2005,2021,16,2,5,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,6/25/18,13.42246945,675000,1103 B 13TH AVE S,NASHVILLE,37212,5/23/17,0,RESIDENTIAL CONDO,3132,163,0,"22,018",1,469,2018,2017,2018,1,2,6,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,2/14/20,13.42246945,675000,910 A 15TH AVE S,NASHVILLE,37212,12/19/18,0,RESIDENTIAL CONDO,2226,163,0,"12,020",1,469,2020,2018,2020,2,1,2,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016000,17,1/23/22,13.42246945,675000,31 HUBBARD ST,NASHVILLE,37210,5/9/19,0,RESIDENTIAL CONDO,2190,160,0,"12,022",1,291,2022,2019,2022,3,1,1,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37019500,19,6/21/18,13.42246945,675000,600 12TH AVE S 901,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1250,195,1,"22,018",1,462,2018,2008,2018,10,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/14/21,13.42246945,675000,301 DEMONBREUN ST 805,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1184,195,1,"12,021",1,462,2021,2008,2021,13,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/14/21,13.42246945,675000,301 DEMONBREUN ST 805,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1184,195,1,"12,021",1,462,2021,2008,2021,13,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/17/21,13.42246945,675000,700 12TH AVE S 1009,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1465,195,1,"12,021",1,462,2021,2009,2021,12,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/17/21,13.42246945,675000,700 12TH AVE S 1009,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1465,195,1,"12,021",1,462,2021,2009,2021,12,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/2/22,13.42246945,675000,65 LINDSLEY AVE #313,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,944,195,1,"22,022",1,462,2022,2021,2022,1,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/2/22,13.42246945,675000,65 LINDSLEY AVE #313,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,944,195,1,"22,022",1,462,2022,2021,2022,1,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/17/23,13.42246945,675000,415 CHURCH ST 1113,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,980,195,1,"12,023",1,462,2023,2007,2023,16,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/17/23,13.42246945,675000,415 CHURCH ST 1113,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,980,195,1,"12,023",1,462,2023,2007,2023,16,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/27/19,13.42542803,677000,700 12TH AVE S 1213,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1615,195,1,"42,019",1,462,2019,2009,2019,10,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/28/22,13.42970248,679900,65 LINDSLEY AVE #207,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/28/22,13.42970248,679900,65 LINDSLEY AVE #207,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,17,5/6/19,13.42984955,680000,909 SOUTH ST,NASHVILLE,37203,6/28/16,0,RESIDENTIAL CONDO,2482,162,0,"22,019",1,657,2019,2016,2019,3,2,5,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,4/27/18,13.42984955,680000,927 SOUTH ST,NASHVILLE,37203,8/22/16,0,RESIDENTIAL CONDO,2316,162,0,"22,018",1,657,2018,2016,2018,2,2,4,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,3/4/19,13.42984955,680000,1002 A SOUTHSIDE AVE,NASHVILLE,37203,12/13/16,0,RESIDENTIAL CONDO,2693,162,0,"12,019",1,657,2019,2016,2019,3,1,3,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019400,19,10/13/21,13.42984955,680000,1350 ROSA L PARKS BLVD 419,NASHVILLE,37208,2/24/15,0,RESIDENTIAL CONDO,1360,194,0,"42,021",1,1045,2021,2015,2021,6,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,10/13/21,13.42984955,680000,1350 ROSA L PARKS BLVD 419,NASHVILLE,37208,2/24/15,0,RESIDENTIAL CONDO,1360,194,0,"42,021",1,1045,2021,2015,2021,6,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,5/4/18,13.42984955,680000,1203 TREMONT ST,NASHVILLE,37212,5/23/17,0,RESIDENTIAL CONDO,3079,163,0,"22,018",1,469,2018,2017,2018,1,2,5,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,8/30/16,13.42984955,680000,700 12TH AVE S 601,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1654,195,1,"32,016",1,462,2016,2009,2016,7,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/1/19,13.42984955,680000,415 CHURCH ST 1901,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1465,195,1,"42,019",1,462,2019,2007,2019,12,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/28/21,13.42984955,680000,600 12TH AVE S 423,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1258,195,1,"12,021",1,462,2021,2008,2021,13,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/28/21,13.42984955,680000,600 12TH AVE S 423,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1258,195,1,"12,021",1,462,2021,2008,2021,13,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,7/11/22,13.42984955,680000,600 12TH AVE S 417,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"32,022",1,462,2022,2008,2022,14,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,7/11/22,13.42984955,680000,600 12TH AVE S 417,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"32,022",1,462,2022,2008,2022,14,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/28/23,13.42984955,680000,600 12TH AVE S 415,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"12,023",1,462,2023,2008,2023,15,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/28/23,13.42984955,680000,600 12TH AVE S 415,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"12,023",1,462,2023,2008,2023,15,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/24/16,13.43351927,682500,700 12TH AVE S 605,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1515,195,1,"32,016",1,462,2016,2009,2016,7,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016300,17,1/13/20,13.4342516,683000,1016 A 13TH AVE S,NASHVILLE,37212,6/7/18,0,RESIDENTIAL CONDO,2662,163,0,"12,020",1,469,2020,2018,2020,2,1,1,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019400,19,10/21/21,13.43571466,684000,700 1ST AVE N #304,NASHVILLE,37201,9/24/20,0,RESIDENTIAL CONDO,1060,194,1,"42,021",1,1045,2021,2020,2021,1,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,10/21/21,13.43571466,684000,700 1ST AVE N #304,NASHVILLE,37201,9/24/20,0,RESIDENTIAL CONDO,1060,194,1,"42,021",1,1045,2021,2020,2021,1,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
